2016,Porsche,911 Carrera S,2150,2,Minicompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,Porsche,911 Carrera S,2250,2,Minicompact Cars,Manual,N,Y
2016,Porsche,911 Carrera S Cabriolet,2250,2,Minicompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,Porsche,911 Carrera S Cabriolet,2250,2,Minicompact Cars,Manual,N,Y
2016,Porsche,911 Targa 4,2250,2,Minicompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,Porsche,911 Targa 4,2350,2,Minicompact Cars,Manual,N,Y
2016,Porsche,911 Targa 4 GTS,2350,2,Minicompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Porsche,911 Targa 4 GTS,2350,2,Minicompact Cars,Manual,N,N
2016,Porsche,911 Targa 4S,2350,2,Minicompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Porsche,911 Targa 4S,2350,2,Minicompact Cars,Manual,N,N
2016,Porsche,911 Turbo,2500,2,Minicompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,Porsche,911 Turbo Cabriolet,2500,2,Minicompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,Porsche,911 Turbo S,2500,2,Minicompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,Porsche,911 Turbo S Cabriolet,2500,2,Minicompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,Toyota,FR-S,1750,2,Minicompact Cars,Semi-Automatic,N,N
2016,Toyota,FR-S,2000,2,Minicompact Cars,Manual,N,N
2016,Subaru,BRZ,1750,2,Minicompact Cars,Semi-Automatic,N,N
2016,Subaru,BRZ,2000,2,Minicompact Cars,Manual,N,N
2016,aston martin,Rapide S,2900,3,Subcompact Cars,Semi-Automatic,N,N
2016,Volkswagen Group of,A3,1650,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,A3 Cabriolet,1600,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,A3 Cabriolet quattro,1750,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,A3 quattro,1650,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,A5 Cabriolet quattro,2050,3,Subcompact Cars,Semi-Automatic,N,N
2016,Volkswagen Group of,A5 quattro,2000,3,Subcompact Cars,Semi-Automatic,N,N
2016,Volkswagen Group of,A5 quattro,1900,3,Subcompact Cars,Manual,N,N
2016,Volkswagen Group of,S3,1900,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,S5,2350,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,S5,2500,3,Subcompact Cars,Manual,N,N
2016,Volkswagen Group of,S5 Cabriolet,2350,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,TT Coupe quattro,1750,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,TTS Coupe,2000,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,Continental GT Convertible,2900,3,Subcompact Cars,Semi-Automatic,Y,N
2016,Volkswagen Group of,Continental GT Convertible,3300,3,Subcompact Cars,Semi-Automatic,N,N
2016,BMW,228i,1850,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,228i,1900,3,Subcompact Cars,Manual,N,Y
2016,BMW,228i Convertible,1850,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,228i xDrive,1850,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,228i xDrive Convertible,1900,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,428i Convertible,1850,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,428i xDrive Convertible,2000,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,435i Convertible,2050,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,435i xDrive Convertible,2150,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,640i Convertible,2050,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,640i Coupe,2050,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,640i xDrive Convertible,2150,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,640i xDrive Coupe,2150,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,650i Convertible,2500,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,650i Coupe,2500,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,650i xDrive Convertible,2750,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,650i xDrive Coupe,2600,3,Subcompact Cars,Semi-Automatic,N,N
2016,BMW,M2,2150,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,BMW,M2,2350,3,Subcompact Cars,Manual,N,Y
2016,BMW,M235i,2050,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,M235i,2250,3,Subcompact Cars,Manual,N,Y
2016,BMW,M235i Convertible,2050,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,M235i Convertible,2250,3,Subcompact Cars,Manual,N,Y
2016,BMW,M235i xDrive,2150,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,M235i xDrive Convertible,2150,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,M4 Convertible,2600,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,BMW,M4 Convertible,2500,3,Subcompact Cars,Manual,N,Y
2016,BMW,M6 Convertible,3100,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,BMW,M6 Convertible,2900,3,Subcompact Cars,Manual,N,Y
2016,BMW,M6 Coupe,3100,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,BMW,M6 Coupe,2900,3,Subcompact Cars,Manual,N,Y
2016,General Motors,CASCADA,1950,3,Subcompact Cars,Semi-Automatic,N,N
2016,General Motors,SPARK,1300,3,Subcompact Cars,Continuously Variable,N,N
2016,General Motors,SPARK,1300,3,Subcompact Cars,Manual,N,N
2016,Ford Motor Company,Fiesta FWD,1450,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Ford Motor Company,Fiesta FWD,1450,3,Subcompact Cars,Manual,N,N
2016,Ford Motor Company,Fiesta SFE FWD,1250,3,Subcompact Cars,Manual,N,N
2016,Ford Motor Company,MUSTANG,1800,3,Subcompact Cars,Semi-Automatic,N,N
2016,Ford Motor Company,MUSTANG,1800,3,Subcompact Cars,Manual,N,N
2016,Ford Motor Company,MUSTANG,2050,3,Subcompact Cars,Semi-Automatic,N,N
2016,Ford Motor Company,MUSTANG,2150,3,Subcompact Cars,Manual,N,N
2016,Ford Motor Company,MUSTANG,2350,3,Subcompact Cars,Semi-Automatic,N,N
2016,Ford Motor Company,MUSTANG,2350,3,Subcompact Cars,Manual,N,N
2016,Ford Motor Company,MUSTANG CONVERTIBLE,1900,3,Subcompact Cars,Semi-Automatic,N,N
2016,Ford Motor Company,MUSTANG CONVERTIBLE,2500,3,Subcompact Cars,Semi-Automatic,N,N
2016,Ford Motor Company,SHELBY GT350 MUSTANG,3100,3,Subcompact Cars,Manual,N,N
2016,Hyundai,Genesis Coupe,2600,3,Subcompact Cars,Semi-Automatic,N,N
2016,Hyundai,Genesis Coupe,2600,3,Subcompact Cars,Manual,N,N
2016,Toyota,RC 200t,1900,3,Subcompact Cars,Semi-Automatic,N,N
2016,Toyota,RC 300 AWD,2350,3,Subcompact Cars,Semi-Automatic,N,N
2016,Toyota,RC 350,2250,3,Subcompact Cars,Semi-Automatic,N,N
2016,Toyota,RC 350 AWD,2350,3,Subcompact Cars,Semi-Automatic,N,N
2016,Toyota,RC F,2600,3,Subcompact Cars,Semi-Automatic,N,N
2016,Maserati,GRANTURISMO,3100,3,Subcompact Cars,Automatic,N,N
2016,Maserati,GRANTURISMO CONVERTIBLE,3300,3,Subcompact Cars,Automatic,N,N
2016,Mercedes-Benz,E 400 (convertible),2050,3,Subcompact Cars,Automatic,N,Y
2016,Mercedes-Benz,E 400 (coupe),2050,3,Subcompact Cars,Automatic,N,Y
2016,Mercedes-Benz,E 400 4MATIC (coupe),2150,3,Subcompact Cars,Automatic,N,Y
2016,Mercedes-Benz,E 550 (convertible),2500,3,Subcompact Cars,Automatic,N,Y
2016,Mercedes-Benz,E 550 (coupe),2350,3,Subcompact Cars,Automatic,N,Y
2016,BMW,MINI COOPER HARDTOP 2 DOOR,1600,3,Subcompact Cars,Semi-Automatic,N,N
2016,BMW,MINI COOPER HARDTOP 2 DOOR,1550,3,Subcompact Cars,Manual,N,N
2016,BMW,MINI COOPER HARDTOP 4 DOOR,1600,3,Subcompact Cars,Semi-Automatic,N,N
2016,BMW,MINI COOPER HARDTOP 4 DOOR,1500,3,Subcompact Cars,Manual,N,N
2016,BMW,Mini Cooper S Hardtop 2 door,1700,3,Subcompact Cars,Semi-Automatic,N,N
2016,BMW,Mini Cooper S Hardtop 2 door,1850,3,Subcompact Cars,Manual,N,N
2016,BMW,Mini Cooper S Hardtop 4 door,1700,3,Subcompact Cars,Semi-Automatic,N,N
2016,BMW,Mini Cooper S Hardtop 4 door,1850,3,Subcompact Cars,Manual,N,N
2016,BMW,MINI John Cooper Works Hardtop,1750,3,Subcompact Cars,Semi-Automatic,N,Y
2016,BMW,MINI John Cooper Works Hardtop,1900,3,Subcompact Cars,Manual,N,Y
2016,Nissan,GT-R,2600,3,Subcompact Cars,Automated Manual,N,N
2016,Roush,Roush Stage 3 Mustang,3100,3,Subcompact Cars,Semi-Automatic,N,N
2016,Roush,Roush Stage 3 Mustang,3100,3,Subcompact Cars,Manual,N,N
2016,Toyota,iA,1200,3,Subcompact Cars,Semi-Automatic,N,N
2016,Toyota,iA,1300,3,Subcompact Cars,Manual,N,N
2016,Volkswagen Group of,Beetle Convertible,1600,3,Subcompact Cars,Semi-Automatic,N,N
2016,Volkswagen Group of,Beetle Convertible,1750,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,Beetle Convertible,1750,3,Subcompact Cars,Manual,N,N
2016,Volkswagen Group of,Eos,2000,3,Subcompact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Honda,ILX,1700,4,Compact Cars,Automated Manual,N,N
2016,Honda,TLX 2WD,1750,4,Compact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Honda,TLX 2WD,2000,4,Compact Cars,Semi-Automatic,Y,N
2016,Honda,TLX 4WD,2000,4,Compact Cars,Semi-Automatic,Y,Y
2016,Volkswagen Group of,A4,1850,4,Compact Cars,Selectable Continuously Variable (e.g. CVT with paddles),N,N
2016,Volkswagen Group of,A4 quattro,2000,4,Compact Cars,Semi-Automatic,N,N
2016,Volkswagen Group of,A4 quattro,1900,4,Compact Cars,Manual,N,N
2016,Volkswagen Group of,Q3,2150,4,Compact Cars,Semi-Automatic,N,N
2016,Volkswagen Group of,Q3 quattro,2150,4,Compact Cars,Semi-Automatic,N,N
2016,Volkswagen Group of,S4,2350,4,Compact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,N
2016,Volkswagen Group of,S4,2500,4,Compact Cars,Manual,N,N
2016,Volkswagen Group of,Continental GT,2600,4,Compact Cars,Semi-Automatic,Y,N
2016,Volkswagen Group of,Continental GT,3300,4,Compact Cars,Semi-Automatic,N,N
2016,BMW,320i,1750,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,320i,1750,4,Compact Cars,Manual,N,Y
2016,BMW,320i xDrive,1850,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,328d,1400,4,Compact Cars,Semi-Automatic,N,N
2016,BMW,328d xDrive,1500,4,Compact Cars,Semi-Automatic,N,N
2016,BMW,328i,1850,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,328i,1900,4,Compact Cars,Manual,N,Y
2016,BMW,328i xDrive,1900,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,340i,1900,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,340i,2150,4,Compact Cars,Manual,N,Y
2016,BMW,340i xDrive,1900,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,340i xDrive,2150,4,Compact Cars,Manual,N,Y
2016,BMW,428i Coupe,1850,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,428i Coupe,1900,4,Compact Cars,Manual,N,Y
2016,BMW,428i Gran Coupe,1850,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,428i xDrive Coupe,1900,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,428i xDrive Gran Coupe,1900,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,435i Coupe,2050,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,435i Coupe,2150,4,Compact Cars,Manual,N,Y
2016,BMW,435i Gran Coupe,2050,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,435i xDrive Coupe,2150,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,435i xDrive Coupe,2250,4,Compact Cars,Manual,N,Y
2016,BMW,435i xDrive Gran Coupe,2150,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,640i Gran Coupe,2050,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,640i xDrive Gran Coupe,2150,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,650i Gran Coupe,2500,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,650i xDrive Gran Coupe,2750,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,Alpina B6 Gran Coupe xDrive,2750,4,Compact Cars,Semi-Automatic,N,Y
2016,BMW,M3,2600,4,Compact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,BMW,M3,2500,4,Compact Cars,Manual,N,Y
2016,BMW,M4 Coupe,2600,4,Compact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,BMW,M4 Coupe,2500,4,Compact Cars,Manual,N,Y
2016,BMW,M6 Gran Coupe,3100,4,Compact Cars,Automated Manual- Selectable (e.g. Automated Manual with paddles),N,Y
2016,BMW,M6 Gran Coupe,2900,4,Compact Cars,Manual,N,Y
2016,General Motors,VERANO,1900,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,VERANO,1900,4,Compact Cars,Manual,N,N
2016,General Motors,VERANO,1800,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,ATS,1900,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,ATS,2150,4,Compact Cars,Manual,N,N
2016,General Motors,ATS,1750,4,Compact Cars,Semi-Automatic,N,Y
2016,General Motors,ATS,1900,4,Compact Cars,Semi-Automatic,Y,N
2016,General Motors,ATS AWD,2000,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,ATS AWD,2050,4,Compact Cars,Semi-Automatic,Y,N
2016,General Motors,ATS-V,2600,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,ATS-V,2600,4,Compact Cars,Manual,N,N
2016,General Motors,CAMARO,2000,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,CAMARO,2050,4,Compact Cars,Manual,N,N
2016,General Motors,CAMARO,1950,4,Compact Cars,Semi-Automatic,Y,N
2016,General Motors,CAMARO,2150,4,Compact Cars,Manual,N,N
2016,General Motors,CAMARO,2500,4,Compact Cars,Semi-Automatic,Y,N
2016,General Motors,CAMARO,2600,4,Compact Cars,Manual,Y,N
2016,General Motors,CRUZE,1300,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,CRUZE,1350,4,Compact Cars,Manual,N,N
2016,General Motors,CRUZE PREMIER,1300,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,SONIC,1450,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,SONIC,1350,4,Compact Cars,Manual,N,N
2016,General Motors,SONIC,1600,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,SONIC,1500,4,Compact Cars,Manual,N,N
2016,General Motors,SONIC RS,1600,4,Compact Cars,Semi-Automatic,N,N
2016,General Motors,SONIC RS,1500,4,Compact Cars,Manual,N,N
2016,Ford Motor Company,Fiesta ST FWD,1550,4,Compact Cars,Manual,N,N
2016,Ford Motor Company,FOCUS FWD,1400,4,Compact Cars,Semi-Automatic,N,Y
2016,Ford Motor Company,FOCUS FWD,1300,4,Compact Cars,Manual,N,Y
2016,Ford Motor Company,FOCUS FWD,1450,4,Compact Cars,Automated Manual,N,N
